"npc_name","scripted_npc","npc_role","zone_short_name","zone_long_name","zone_expansion","zone_expansion_name","spawn_x","spawn_y","spawn_z","is_merchant","min_expansion_number","min_expansion","max_expansion_number","max_expansion"
"Vicar_Ceraen","No","Cleric Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","931.00","114.00","-30.12","Yes","4","Planes of Power","17","House of Thule"
"Vicar_Ceraen","No","Cleric Spells 1-25","poknowledge","The Plane of Knowledge","4","Planes of Power","1104.00","8.00","-30.25","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Vicar_Delin","No","Cleric Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","1107.00","60.00","-31.38","Yes","4","Planes of Power","17","House of Thule"
"Vicar_Delin","No","Cleric Spells 51-60","poknowledge","The Plane of Knowledge","4","Planes of Power","1093.00","115.00","-31.50","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Vicar_Diarin","No","Cleric Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","1093.00","115.00","-30.12","Yes","4","Planes of Power","17","House of Thule"
"Vicar_Diarin","No","Cleric Spells 61-70","poknowledge","The Plane of Knowledge","4","Planes of Power","1048.00","113.00","-30.25","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Vicar_Glaunn","No","Cleric Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","998.00","112.00","-29.88","Yes","4","Planes of Power","17","House of Thule"
"Vicar_Glaunn","No","Cleric Spells 71-80","poknowledge","The Plane of Knowledge","4","Planes of Power","998.00","112.00","-30.25","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Vicar_Thiran","No","Cleric Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","1104.00","8.00","-30.75","Yes","4","Planes of Power","17","House of Thule"
"Vicar_Thiran","No","Cleric Spells 26-50","poknowledge","The Plane of Knowledge","4","Planes of Power","1107.00","60.00","-30.87","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Vicar_Thirana","No","Cleric Spells 26-50","poknowledge","The Plane of Knowledge","4","Planes of Power","1102.73","72.91","-32.02","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Virtuoso_Ciadus","No","Bard Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","1118.00","-791.00","-156.50","No","4","Planes of Power","-1","Not specified / no maximum"
"Virtuoso_Legilwan","No","Bard Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","-228.00","190.00","-156.50","No","4","Planes of Power","-1","Not specified / no maximum"
"Virtuoso_Zoama","No","Bard Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","560.00","824.88","-110.75","No","4","Planes of Power","-1","Not specified / no maximum"
"Vivian_the_True","No","Knowledge Guide","poknowledge","The Plane of Knowledge","4","Planes of Power","891.00","-1.00","4.69","No","7","Gates of Discord","99","Unknown / Expansion 99"
"Vuli_Ironstove","No","Baking Supplies","poknowledge","The Plane of Knowledge","4","Planes of Power","248.00","-18.00","-124.12","Yes","4","Planes of Power","-1","Not specified / no maximum"
"V`Lynn_Renloe","No","Armor Quests","poknowledge","The Plane of Knowledge","4","Planes of Power","458.00","781.00","-157.50","No","9","Dragons of Norrath","99","Unknown / Expansion 99"
"Wanderer_Astobin","No","Druid Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","1067.00","8.00","3.12","Yes","4","Planes of Power","17","House of Thule"
"Wanderer_Astobin","No","Druid Spells 1-25","poknowledge","The Plane of Knowledge","4","Planes of Power","985.00","-75.00","3.13","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Wanderer_Astobina","No","Druid Spells 1-25","poknowledge","The Plane of Knowledge","4","Planes of Power","986.26","-61.05","1.98","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Wanderer_Frardok","No","Druid Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","1050.00","-85.00","2.12","Yes","4","Planes of Power","17","House of Thule"
"Wanderer_Frardok","No","Druid Spells 51-60","poknowledge","The Plane of Knowledge","4","Planes of Power","1061.00","-50.00","2.19","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Wanderer_Kedrisan","No","Druid Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","1061.00","-50.00","3.38","Yes","4","Planes of Power","17","House of Thule"
"Wanderer_Kedrisan","No","Druid Spells 61-70","poknowledge","The Plane of Knowledge","4","Planes of Power","948.00","-41.00","3.44","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Wanderer_Qenda","No","Druid Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","985.00","-75.00","3.75","Yes","4","Planes of Power","17","House of Thule"
"Wanderer_Qenda","No","Druid Spells 26-50","poknowledge","The Plane of Knowledge","4","Planes of Power","1050.00","-85.00","3.75","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Wanderer_Qendaa","No","Druid Spells 26-50","poknowledge","The Plane of Knowledge","4","Planes of Power","1062.42","-82.69","1.98","Yes","18","Veil of Alaris","99","Unknown / Expansion 99"
"Wanderer_Thermon","No","Druid Spells","poknowledge","The Plane of Knowledge","4","Planes of Power","948.00","-41.00","2.12","Yes","4","Planes of Power","17","House of Thule"
"Wanderer_Thermon","No","Druid Spells 71-80","poknowledge","The Plane of Knowledge","4","Planes of Power","1067.00","8.00","2.19","Yes","18","Veil of Alaris","-1","Not specified / no maximum"
"Warder_Elwysaie","No","Ranger Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","-193.00","326.00","-152.75","No","4","Planes of Power","-1","Not specified / no maximum"
"Warlock_Vesthin","No","Necromancer Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","247.00","-846.88","-156.12","No","4","Planes of Power","-1","Not specified / no maximum"
"Warlord_Gligoth","No","Warrior Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","551.00","-824.00","-108.25","No","4","Planes of Power","-1","Not specified / no maximum"
"Warlord_Korehan","No","Warrior Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","565.00","855.00","-111.38","No","4","Planes of Power","-1","Not specified / no maximum"
"Warlord_Skriek","No","Warrior Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","548.00","-857.00","-110.12","No","4","Planes of Power","-1","Not specified / no maximum"
"Warlord_Welorf","No","Warrior Guildmaster","poknowledge","The Plane of Knowledge","4","Planes of Power","-201.00","326.00","-109.50","No","4","Planes of Power","-1","Not specified / no maximum"
"Wegal_Darkanvil","No","Smithing Supplies","poknowledge","The Plane of Knowledge","4","Planes of Power","558.00","-454.00","-125.38","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Wicas_Adaolath","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","807.00","879.00","-153.56","No","4","Planes of Power","-1","Not specified / no maximum"
"Wicked_Winnie","No","Halloween Quests","poknowledge","The Plane of Knowledge","4","Planes of Power","621.14","433.62","-124.84","No","4","Planes of Power","-1","Not specified / no maximum"
"Wilacor_Goldenmead","No","General Supplies","poknowledge","The Plane of Knowledge","4","Planes of Power","-157.00","-35.00","-156.12","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Willamina","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","1154.00","-428.00","-124.31","No","4","Planes of Power","-1","Not specified / no maximum"
"Winon_Glahar","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","57.00","-126.00","-124.12","No","4","Planes of Power","-1","Not specified / no maximum"
"Wisdomseeker_Raulin","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","1077.00","-11.00","3.12","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Xasri_Virek","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","911.00","-683.00","-124.12","No","4","Planes of Power","-1","Not specified / no maximum"
"Yuriah_Jomsab","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","3.00","391.00","-156.12","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Zalil_Nyvin","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","800.00","702.00","-125.75","No","4","Planes of Power","-1","Not specified / no maximum"
"Zauvudd_Gigoth","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","901.00","-663.00","-122.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Zhao_V`karin","No","Shadow Knight Tomes","poknowledge","The Plane of Knowledge","4","Planes of Power","818.00","-73.00","3.75","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Zigan_Ribshard","No","","poknowledge","The Plane of Knowledge","4","Planes of Power","179.00","-639.00","-156.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Zosran_Hammertail","No","Smithing Supplies","poknowledge","The Plane of Knowledge","4","Planes of Power","1428.00","132.00","-108.12","Yes","4","Planes of Power","-1","Not specified / no maximum"
"#Aid_Eino","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","1700.00","-565.00","215.00","No","4","Planes of Power","-1","Not specified / no maximum"
"#Deyid_the_Twisted","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","1011.00","1081.00","274.00","No","4","Planes of Power","-1","Not specified / no maximum"
"#Hobgoblin_Horrorfiend","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-773.00","4564.00","-98.38","No","4","Planes of Power","-1","Not specified / no maximum"
"#Kelletia","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-842.00","1443.00","167.38","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"#Terror_Matriarch","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-516.00","-1281.00","181.13","No","4","Planes of Power","-1","Not specified / no maximum"
"#Thelin_Poxbourne","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-1520.00","1104.00","124.38","No","4","Planes of Power","-1","Not specified / no maximum"
"#The_Bullyrag_Bat","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-494.00","4586.00","-121.63","No","4","Planes of Power","-1","Not specified / no maximum"
"#The_Wailing_Sister","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-794.12","-115.62","126.62","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"#Tyrant_of_Nightmare","Yes","","ponightmare","The Plane of Nightmares","4","Planes of Power","-1845.88","195.00","126.50","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"Etumer","No","","ponightmare","The Plane of Nightmares","4","Planes of Power","-1111.00","-1497.88","118.40","No","4","Planes of Power","-1","Not specified / no maximum"
"Seilaen","No","","ponightmare","The Plane of Nightmares","4","Planes of Power","1253.00","1141.00","213.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Untel`Dak","No","","ponightmare","The Plane of Nightmares","4","Planes of Power","68.00","-1805.00","-110.00","No","4","Planes of Power","-1","Not specified / no maximum"
"Vhaksiz_the_Shade","No","","ponightmare","The Plane of Nightmares","4","Planes of Power","-408.00","1418.00","172.38","No","4","Planes of Power","-1","Not specified / no maximum"
"#","Yes","","postorms","The Plane of Storms","4","Planes of Power","-1250.00","2013.00","-459.00","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"Askr_the_Lost","No","","postorms","The Plane of Storms","4","Planes of Power","-2577.00","-1256.00","-471.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Bearuth_the_Stoic","No","","postorms","The Plane of Storms","4","Planes of Power","1417.50","1271.62","-386.38","No","4","Planes of Power","-1","Not specified / no maximum"
"Bittrik_the_Unkempt","No","","postorms","The Plane of Storms","4","Planes of Power","-2463.00","-1069.00","-474.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Corrupt_Volaas","No","","postorms","The Plane of Storms","4","Planes of Power","-1385.00","-343.00","-446.00","No","4","Planes of Power","-1","Not specified / no maximum"
"Faruek_the_Bold","No","","postorms","The Plane of Storms","4","Planes of Power","255.00","-1761.00","-426.38","No","4","Planes of Power","-1","Not specified / no maximum"
"Grok","No","","postorms","The Plane of Storms","4","Planes of Power","-2528.00","-1146.00","-476.00","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Gurebk_Lord_of_Krendic","No","","postorms","The Plane of Storms","4","Planes of Power","2028.00","203.00","-432.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Jeplak_Lord_of_Srerendi","No","","postorms","The Plane of Storms","4","Planes of Power","346.00","-2513.00","-440.50","No","4","Planes of Power","-1","Not specified / no maximum"
"Krelk_the_Drifter","No","","postorms","The Plane of Storms","4","Planes of Power","-2627.00","-1207.00","-476.63","No","4","Planes of Power","-1","Not specified / no maximum"
"Laruken_the_Rigid","No","","postorms","The Plane of Storms","4","Planes of Power","-1946.00","1340.00","-438.38","No","4","Planes of Power","-1","Not specified / no maximum"
"Neffiken_Lord_of_Kelek`Vor","No","","postorms","The Plane of Storms","4","Planes of Power","-1971.00","1267.00","-439.50","No","4","Planes of Power","-1","Not specified / no maximum"
"Olidan","No","","postorms","The Plane of Storms","4","Planes of Power","410.00","-1859.00","-426.25","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"Paruek_the_Strong","No","","postorms","The Plane of Storms","4","Planes of Power","740.00","-1955.00","-422.25","No","4","Planes of Power","-1","Not specified / no maximum"
"Pendubk_the_Turbulent","No","","postorms","The Plane of Storms","4","Planes of Power","972.00","-70.00","-432.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Relv_the_Mysterious","No","","postorms","The Plane of Storms","4","Planes of Power","1683.00","2169.00","-432.88","No","4","Planes of Power","-1","Not specified / no maximum"
"Solnebk_the_Unruly","No","","postorms","The Plane of Storms","4","Planes of Power","2094.00","-159.00","-433.38","No","4","Planes of Power","-1","Not specified / no maximum"
"Swirling_Monsoon_Elemental","No","","postorms","The Plane of Storms","4","Planes of Power","235.00","2058.00","-445.38","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"Wembly_the_Forlorn","No","","postorms","The Plane of Storms","4","Planes of Power","-2443.00","-1141.00","-478.13","No","4","Planes of Power","-1","Not specified / no maximum"
"Zertuken_the_Unyielding","No","","postorms","The Plane of Storms","4","Planes of Power","-1960.00","1031.00","-438.38","No","4","Planes of Power","-1","Not specified / no maximum"
"#Rallos_Zek_","Yes","","potactics","Drunder, the Fortress of Zek","4","Planes of Power","500.00","20.00","194.10","No","4","Planes of Power","-1","Not specified / no maximum"
"Artan_Bloodforge","No","","potactics","Drunder, the Fortress of Zek","4","Planes of Power","1484.00","1748.00","-329.38","No","4","Planes of Power","-1","Not specified / no maximum"
"Aukris_Tomb","No","","potactics","Drunder, the Fortress of Zek","4","Planes of Power","1125.00","1918.00","-328.75","No","4","Planes of Power","-1","Not specified / no maximum"
"Basher_Gruk","No","","potactics","Drunder, the Fortress of Zek","4","Planes of Power","1413.00","1778.00","-326.88","No","4","Planes of Power","-1","Not specified / no maximum"
